Order Date,Country,Region,Sales Rep,Category,Product,Sales,Profit,Discount
2024-07-11,Canada,North,Mitchell Carter,Sports,Cycling Helmet,1124.98,241.62,35.76
2024-03-20,Canada,North,James Warren,Grocery,Vegetables,1544.85,169.64,97.58
2022-07-08,USA,South,Christopher Smith,Furniture,Cabinet,989.49,164.29,197.31
2023-01-18,India,West,Danielle Valdez,Furniture,Desk,1429.45,340.57,27.33
2022-07-15,UK,South,Erica Singh,Electronics,Headphones,1261.63,69.48,161.29
2023-04-06,Canada,West,James Warren,Furniture,Table,55.41,9.18,8.59
2022-03-15,UK,East,James Warren,Electronics,Laptop,1774.22,304.28,79.41
2024-04-07,Canada,East,Pamela Knapp,Sports,Football,280.36,15.81,4.5
2023-10-14,Germany,East,Erica Singh,Sports,Tennis Racket,319.87,89.81,62.53
2024-10-18,USA,West,Michelle Adams,Sports,Basketball,1638.7,205.2,26.34
2024-03-03,Germany,East,Pamela Knapp,Grocery,Eggs,50.58,10.74,8.87
2023-08-21,USA,West,Erica Singh,Clothing,Shoes,208.83,16.81,38.72
2022-04-04,India,North,James Warren,Grocery,Milk,1441.03,211.2,137.21
2023-12-02,USA,East,Casey Manning,Clothing,Jeans,1110.23,55.6,217.47
2024-01-18,USA,North,Pamela Knapp,Sports,Tennis Racket,575.72,72.73,79.29
2023-08-28,UK,North,Danielle Valdez,Sports,Yoga Mat,298.36,35.99,42.66
2023-03-25,Germany,North,James Warren,Sports,Cycling Helmet,1147.0,219.64,78.28
2023-09-29,Germany,South,Michelle Adams,Furniture,Desk,1386.34,340.05,93.46
2024-11-07,USA,East,Pamela Knapp,Sports,Cycling Helmet,1125.94,153.24,75.64
2024-04-21,Germany,East,Mitchell Carter,Sports,Tennis Racket,1886.92,498.29,81.56
2024-08-08,USA,West,James Warren,Furniture,Sofa,35.88,10.49,7.11
2025-01-09,Canada,North,Mitchell Carter,Clothing,Jeans,130.36,22.44,22.55
2022-11-30,India,East,Kaylee Wheeler,Grocery,Fruits,612.33,125.45,90.29
2022-11-10,USA,South,Michelle Adams,Grocery,Vegetables,144.01,9.39,17.05
2024-04-29,India,East,Mitchell Carter,Clothing,Jeans,1883.84,303.65,196.93
2023-07-28,Canada,West,Cody Silva,Electronics,Smartphone,684.91,59.8,57.55
2023-06-06,USA,West,Erica Singh,Grocery,Eggs,110.33,22.98,19.85
2023-11-06,USA,West,Christopher Smith,Furniture,Cabinet,153.71,32.69,18.12
2024-02-24,Germany,South,Erica Singh,Sports,Basketball,1624.65,406.13,204.63
2022-02-18,UK,North,Pamela Knapp,Electronics,Smartwatch,920.01,46.69,77.36
2023-10-02,Germany,West,James Warren,Sports,Basketball,1021.45,137.59,119.27
2023-04-30,UK,East,Pamela Knapp,Electronics,Laptop,554.53,61.99,91.73
2022-08-20,Germany,North,James Warren,Grocery,Fruits,1628.56,235.5,12.58
2023-05-21,Canada,West,Michelle Adams,Electronics,Tablet,1414.01,320.04,176.22
2023-07-08,UK,West,Kaylee Wheeler,Electronics,Headphones,154.01,22.87,22.88
2024-08-30,Germany,North,Michelle Adams,Sports,Basketball,882.58,138.71,93.17
2022-11-19,Germany,East,Michelle Adams,Electronics,Tablet,1430.12,260.62,191.35
2022-10-10,India,North,Danielle Valdez,Furniture,Sofa,853.76,102.49,76.49
2024-10-17,Canada,West,James Warren,Electronics,Smartphone,408.58,69.35,31.32
2022-09-19,USA,East,Danielle Valdez,Furniture,Cabinet,641.94,178.49,94.95
2024-07-10,Germany,West,Danielle Valdez,Electronics,Smartphone,400.87,118.32,58.53
2023-03-25,Canada,East,Casey Manning,Clothing,Hat,1454.39,309.42,260.76
2024-06-22,Germany,South,Kaylee Wheeler,Clothing,Jeans,724.65,99.26,64.72
2022-06-15,India,South,Cody Silva,Furniture,Cabinet,656.83,125.76,16.84
2023-12-26,USA,East,Cody Silva,Furniture,Cabinet,584.43,141.44,21.65
2022-06-02,USA,East,Danielle Valdez,Furniture,Desk,1306.27,245.67,210.33
2022-02-27,UK,East,Cody Silva,Grocery,Eggs,1613.59,172.44,26.61
2022-11-30,UK,South,Kaylee Wheeler,Electronics,Smartphone,1289.54,151.07,15.31
2024-10-14,USA,South,Mitchell Carter,Clothing,T-shirt,782.03,111.35,61.08
2024-01-10,Canada,South,Kaylee Wheeler,Electronics,Headphones,1763.18,418.71,30.16
2023-07-08,Germany,North,Mitchell Carter,Electronics,Laptop,1849.51,256.19,63.88
2023-02-05,UK,North,Danielle Valdez,Sports,Yoga Mat,1671.07,123.22,269.19
2022-08-23,USA,South,Erica Singh,Grocery,Bread,1070.49,227.39,134.9
2024-04-24,Germany,South,Erica Singh,Grocery,Vegetables,321.76,61.05,35.76
2024-02-21,USA,North,Casey Manning,Electronics,Tablet,1507.74,316.21,118.17
2023-03-04,India,West,Pamela Knapp,Clothing,Jeans,194.62,52.13,35.45
2024-10-30,UK,North,Christopher Smith,Grocery,Eggs,615.35,52.82,117.05
2024-03-11,India,East,Danielle Valdez,Clothing,Jeans,91.1,17.8,1.29
2022-03-24,Canada,West,Mitchell Carter,Sports,Yoga Mat,1317.88,248.58,93.73
2024-05-23,India,West,Christopher Smith,Electronics,Tablet,1954.49,358.84,121.97
2023-12-24,India,North,James Warren,Grocery,Bread,736.24,155.93,111.58
2024-09-25,India,East,Pamela Knapp,Sports,Tennis Racket,1071.36,178.47,156.88
2022-12-13,UK,South,Christopher Smith,Electronics,Laptop,106.38,7.05,7.73
2024-03-07,India,East,Kaylee Wheeler,Grocery,Bread,1459.4,302.53,244.47
2023-08-06,USA,North,Danielle Valdez,Clothing,T-shirt,1178.2,75.04,215.68
2023-09-27,India,East,James Warren,Electronics,Smartwatch,690.75,99.73,81.67
2023-10-10,Canada,East,Michelle Adams,Sports,Cycling Helmet,763.53,102.24,85.28
2023-09-06,UK,North,Pamela Knapp,Electronics,Laptop,1668.49,136.0,172.1
2023-05-13,Germany,East,Michelle Adams,Electronics,Smartwatch,780.52,135.38,139.42
2023-02-19,USA,East,Mitchell Carter,Electronics,Headphones,518.98,97.27,87.48
2022-12-20,UK,West,Casey Manning,Grocery,Bread,1750.03,241.49,273.79
2024-06-21,Germany,East,Danielle Valdez,Sports,Tennis Racket,76.19,22.68,12.11
2023-06-09,Germany,South,Mitchell Carter,Clothing,Shoes,80.69,20.54,14.66
2023-07-08,UK,East,Cody Silva,Clothing,T-shirt,1876.29,394.31,141.06
2024-04-21,India,East,Cody Silva,Sports,Yoga Mat,1873.81,374.15,5.42
2024-04-04,Germany,North,Danielle Valdez,Sports,Football,217.9,51.5,13.81
2023-11-07,USA,West,Kaylee Wheeler,Sports,Yoga Mat,530.77,70.93,99.06
2023-10-26,USA,East,James Warren,Grocery,Bread,77.25,19.74,13.5
2022-10-07,India,East,James Warren,Electronics,Smartphone,341.89,50.0,54.46
2025-01-08,Germany,North,Cody Silva,Electronics,Headphones,815.91,143.54,110.94
2022-08-01,Canada,South,Mitchell Carter,Furniture,Sofa,1578.98,312.34,274.04
2023-12-07,Canada,East,Kaylee Wheeler,Electronics,Headphones,309.24,64.04,13.22
2023-06-30,Canada,West,Danielle Valdez,Grocery,Eggs,1933.56,509.93,187.32
2023-08-09,UK,South,Mitchell Carter,Sports,Tennis Racket,1816.1,119.47,170.86
2023-07-03,UK,North,Pamela Knapp,Sports,Cycling Helmet,1526.35,383.48,17.84
2022-04-11,Canada,South,James Warren,Grocery,Bread,682.37,90.27,82.5
2023-07-28,India,West,Michelle Adams,Clothing,Hat,993.28,89.9,138.44
2023-07-28,Canada,North,Michelle Adams,Grocery,Milk,1134.96,269.16,18.84
2024-04-25,Canada,South,Michelle Adams,Clothing,T-shirt,1281.73,133.22,55.09
2023-01-19,Canada,East,Michelle Adams,Furniture,Table,947.71,75.95,159.8
2024-02-07,Germany,West,Cody Silva,Sports,Basketball,781.73,114.98,17.02
2024-09-27,India,West,James Warren,Sports,Cycling Helmet,1226.09,92.26,47.57
2024-01-13,Canada,West,Danielle Valdez,Furniture,Sofa,1623.03,298.26,67.15
2023-09-07,Canada,South,Kaylee Wheeler,Furniture,Cabinet,1849.44,259.65,85.63
2024-09-23,USA,South,James Warren,Clothing,T-shirt,1896.65,343.88,39.06
2022-07-10,USA,North,Mitchell Carter,Sports,Yoga Mat,312.37,47.6,12.11
2022-10-14,USA,South,Cody Silva,Furniture,Sofa,1425.66,109.53,193.45
2024-04-15,Canada,North,James Warren,Furniture,Cabinet,267.9,68.31,37.16
2023-09-15,India,North,Christopher Smith,Clothing,Hat,683.02,151.17,12.52
2024-01-17,UK,East,Cody Silva,Electronics,Tablet,816.28,58.94,121.07
2024-05-16,Germany,West,Michelle Adams,Sports,Yoga Mat,46.49,10.41,3.17
2025-01-20,Germany,South,Michelle Adams,Furniture,Sofa,1776.05,410.54,228.08
2024-03-28,India,South,Cody Silva,Clothing,Jeans,898.38,186.84,81.54
2024-10-15,Germany,West,Casey Manning,Grocery,Fruits,585.62,80.26,22.39
2023-10-11,Germany,East,Kaylee Wheeler,Electronics,Tablet,1338.45,314.96,223.15
2022-04-24,Germany,East,Danielle Valdez,Sports,Football,1487.32,426.86,179.84
2023-06-01,India,West,Christopher Smith,Grocery,Fruits,177.65,24.01,1.89
2023-12-26,Germany,North,Michelle Adams,Furniture,Chair,1917.54,328.87,222.84
2022-10-29,UK,East,Pamela Knapp,Electronics,Headphones,467.77,79.28,75.08
2022-12-11,Germany,North,Pamela Knapp,Sports,Cycling Helmet,53.49,14.69,3.03
2024-11-27,USA,South,Michelle Adams,Electronics,Smartwatch,607.34,138.19,48.44
2023-06-12,UK,North,Kaylee Wheeler,Furniture,Table,1105.96,326.71,120.1
2024-04-20,UK,South,James Warren,Sports,Cycling Helmet,1425.83,116.17,96.98
2023-07-20,Germany,East,Christopher Smith,Clothing,Shoes,1046.54,272.03,204.09
2022-07-05,Canada,West,James Warren,Sports,Cycling Helmet,1147.04,244.46,213.63
2022-06-08,UK,North,Kaylee Wheeler,Sports,Football,66.78,8.4,1.12
2022-05-02,India,West,Christopher Smith,Clothing,Jeans,873.38,192.84,8.92
2024-11-11,Canada,East,Christopher Smith,Furniture,Table,1768.44,239.71,337.51
2023-07-15,India,South,Pamela Knapp,Furniture,Table,1340.17,309.76,125.26
2022-07-07,Canada,North,Christopher Smith,Grocery,Milk,1933.52,277.05,269.61
2023-05-03,UK,East,James Warren,Grocery,Milk,734.17,81.89,35.88
2024-05-31,India,East,Cody Silva,Furniture,Cabinet,1139.7,81.0,133.7
2022-12-01,Canada,West,Mitchell Carter,Electronics,Headphones,410.52,108.49,52.58
2024-02-14,Germany,South,Erica Singh,Furniture,Desk,94.99,14.83,16.08
2022-07-06,Canada,East,James Warren,Sports,Football,161.61,44.69,11.71
2022-10-11,UK,South,Casey Manning,Grocery,Bread,201.79,39.17,20.63
2024-03-26,USA,West,James Warren,Sports,Basketball,429.65,22.29,18.48
2023-05-17,UK,East,Kaylee Wheeler,Sports,Cycling Helmet,1528.99,223.6,183.03
2024-08-19,USA,West,Christopher Smith,Sports,Cycling Helmet,1542.79,312.1,23.71
2023-12-11,UK,North,Kaylee Wheeler,Furniture,Chair,533.15,34.16,2.25
2024-07-16,UK,West,Christopher Smith,Furniture,Sofa,1365.1,116.15,76.18
2022-11-24,Germany,West,Pamela Knapp,Clothing,Jeans,1618.01,428.83,121.45
2024-04-19,Canada,East,Danielle Valdez,Sports,Basketball,486.43,33.11,14.74
2022-09-05,UK,South,James Warren,Grocery,Bread,90.6,24.67,12.7
2024-10-16,Canada,North,Danielle Valdez,Sports,Cycling Helmet,1614.62,437.97,101.66
2024-04-13,Germany,West,Kaylee Wheeler,Grocery,Bread,1148.05,215.37,49.78
2024-04-13,India,North,Pamela Knapp,Grocery,Eggs,1031.97,97.46,82.73
2022-02-27,USA,South,Christopher Smith,Clothing,Jeans,909.29,82.06,69.47
2024-03-22,India,East,Kaylee Wheeler,Electronics,Smartphone,558.0,145.74,35.56
2024-08-20,USA,South,James Warren,Sports,Football,1642.7,281.53,317.87
2024-06-21,Canada,South,Cody Silva,Clothing,Shoes,84.86,18.34,0.19
2022-07-04,India,East,Danielle Valdez,Clothing,Jacket,503.15,82.11,73.04
2023-02-11,Germany,South,Cody Silva,Grocery,Bread,440.78,22.5,3.61
2024-07-23,USA,North,Michelle Adams,Electronics,Smartwatch,582.33,138.61,35.6
2024-05-15,Canada,South,James Warren,Furniture,Table,1764.57,134.68,231.64
2024-10-02,USA,North,Erica Singh,Grocery,Eggs,1893.03,185.21,347.32
2022-12-06,Germany,East,Mitchell Carter,Furniture,Sofa,130.2,28.2,15.28
2022-12-01,UK,West,Pamela Knapp,Clothing,Shoes,256.0,35.96,26.43
2023-05-08,USA,West,Danielle Valdez,Electronics,Smartphone,1599.15,415.15,89.87
2023-09-02,USA,South,Cody Silva,Furniture,Cabinet,62.41,15.7,3.3
2022-07-09,Canada,West,James Warren,Clothing,Jacket,1315.42,84.85,240.4
2024-02-21,UK,North,Erica Singh,Clothing,Jeans,834.4,183.67,30.62
2022-03-18,India,East,Pamela Knapp,Clothing,Jacket,1684.45,333.8,109.41
2025-01-01,UK,North,Kaylee Wheeler,Furniture,Chair,1598.98,153.2,224.02
2024-11-21,Germany,West,Christopher Smith,Electronics,Smartphone,495.01,114.99,76.94
2025-01-15,USA,East,Pamela Knapp,Sports,Cycling Helmet,1389.85,383.4,181.56
2023-01-14,India,North,Erica Singh,Furniture,Sofa,501.43,89.9,28.22
2024-12-26,India,West,Cody Silva,Grocery,Fruits,1896.99,437.53,162.02
2023-10-13,USA,South,Pamela Knapp,Sports,Football,1753.75,501.11,337.74
2023-08-22,Germany,East,Pamela Knapp,Sports,Yoga Mat,1967.13,222.39,40.67
2024-11-20,Canada,North,Kaylee Wheeler,Grocery,Vegetables,516.9,119.76,81.65
2025-02-01,Canada,North,Erica Singh,Electronics,Tablet,1061.19,184.65,104.71
2023-08-04,USA,North,Kaylee Wheeler,Grocery,Eggs,162.18,14.95,0.27
2023-05-21,Canada,East,Mitchell Carter,Electronics,Headphones,132.17,21.94,13.64
2023-09-17,Germany,North,James Warren,Sports,Basketball,1285.16,333.98,64.58
2023-11-15,Germany,West,Erica Singh,Furniture,Desk,1021.09,59.39,26.8
2024-11-29,USA,West,Pamela Knapp,Clothing,Jacket,603.74,147.31,81.12
2023-12-08,Germany,South,Kaylee Wheeler,Sports,Yoga Mat,1337.64,331.05,185.23
2023-12-18,USA,North,James Warren,Grocery,Eggs,1493.29,319.17,93.61
2025-01-24,Canada,West,Pamela Knapp,Electronics,Tablet,1846.35,218.64,319.59
2024-06-18,Germany,East,Kaylee Wheeler,Electronics,Laptop,1144.07,77.39,148.17
2023-03-29,USA,East,Cody Silva,Electronics,Smartwatch,1289.11,214.65,79.51
2023-12-04,Germany,North,Kaylee Wheeler,Grocery,Eggs,187.45,46.15,2.62
2023-06-21,India,East,Cody Silva,Sports,Basketball,1493.99,235.53,220.76
2022-10-13,UK,North,Cody Silva,Furniture,Sofa,1164.78,262.04,43.04
2022-11-21,India,West,James Warren,Grocery,Vegetables,76.86,15.11,10.77
2024-04-06,India,West,Christopher Smith,Electronics,Headphones,1152.15,130.87,156.56
2024-01-20,USA,East,Cody Silva,Grocery,Bread,294.99,31.51,40.1
2023-09-30,UK,West,Kaylee Wheeler,Furniture,Chair,1095.79,258.51,129.88
2022-12-01,Germany,North,Danielle Valdez,Sports,Tennis Racket,911.8,117.36,66.51
2025-01-04,India,East,Christopher Smith,Electronics,Smartphone,1686.93,478.82,43.68
2024-11-26,USA,East,Mitchell Carter,Clothing,Jeans,666.16,81.41,61.73
2023-05-10,UK,South,Pamela Knapp,Sports,Basketball,1036.16,226.78,108.54
2024-03-13,India,South,Michelle Adams,Clothing,T-shirt,1107.55,120.82,169.1
2024-12-31,UK,West,Christopher Smith,Electronics,Tablet,1453.94,254.89,253.38
2022-11-12,Germany,South,Kaylee Wheeler,Electronics,Headphones,1672.37,268.96,320.87
2024-04-23,UK,North,Michelle Adams,Clothing,Hat,1052.05,240.15,24.53
2022-10-09,Germany,South,Casey Manning,Furniture,Cabinet,236.99,22.47,39.23
2022-04-09,USA,North,Casey Manning,Furniture,Chair,34.22,6.18,0.59
2023-08-08,India,East,Pamela Knapp,Furniture,Table,960.63,222.05,160.73
2022-02-18,Canada,South,Christopher Smith,Clothing,T-shirt,1363.51,318.05,25.93
2024-09-09,Germany,South,James Warren,Sports,Tennis Racket,1034.83,57.82,127.02
2022-07-21,India,East,Mitchell Carter,Sports,Tennis Racket,1704.58,369.32,76.03
2024-05-07,USA,West,Christopher Smith,Furniture,Sofa,939.03,260.36,139.95
2023-06-18,USA,North,Danielle Valdez,Sports,Tennis Racket,691.74,160.04,2.92
2022-04-24,Canada,South,Cody Silva,Sports,Football,1213.2,226.73,148.74
2024-09-23,Germany,East,Cody Silva,Clothing,Jeans,197.42,13.68,8.86
2022-10-16,USA,South,Casey Manning,Grocery,Milk,1160.43,305.67,230.52
2023-10-27,India,East,Kaylee Wheeler,Electronics,Headphones,178.21,30.81,25.72
2023-07-01,Germany,North,James Warren,Electronics,Headphones,1143.18,114.69,150.07
2024-06-09,UK,West,Michelle Adams,Grocery,Bread,1399.19,309.97,143.31
2023-03-02,Germany,South,Erica Singh,Grocery,Vegetables,1255.39,343.77,241.69
2024-06-11,UK,West,Cody Silva,Sports,Yoga Mat,1027.61,164.15,60.3
2024-07-01,India,North,Danielle Valdez,Grocery,Milk,1488.49,440.26,147.34
2024-09-13,UK,North,Pamela Knapp,Electronics,Headphones,1006.85,88.3,194.29
2023-10-08,UK,West,James Warren,Grocery,Eggs,403.23,81.44,32.61
2022-03-31,USA,West,Cody Silva,Sports,Football,1368.94,88.47,44.16
2023-03-11,Germany,West,Christopher Smith,Clothing,T-shirt,1088.89,72.61,166.62
2022-03-14,India,West,Erica Singh,Sports,Cycling Helmet,1892.9,413.98,90.88
2022-10-02,India,East,Pamela Knapp,Clothing,Jeans,590.63,92.61,106.97
2024-01-21,India,South,Casey Manning,Furniture,Sofa,817.99,163.46,19.67
2022-10-06,USA,South,Casey Manning,Electronics,Headphones,1508.31,344.14,159.5
2023-01-22,India,East,Erica Singh,Furniture,Desk,1724.33,501.46,254.5
2024-12-19,Germany,North,Erica Singh,Electronics,Tablet,229.32,39.05,26.77
2023-07-25,Germany,West,Mitchell Carter,Clothing,T-shirt,1187.27,77.49,84.69
2025-02-03,Germany,South,Michelle Adams,Electronics,Smartwatch,1271.39,74.76,133.69
2022-07-01,India,West,Kaylee Wheeler,Sports,Basketball,1058.42,240.63,200.91
2023-11-01,Canada,North,Kaylee Wheeler,Clothing,Hat,651.73,149.19,34.0
2022-02-22,Canada,North,Christopher Smith,Sports,Tennis Racket,1538.91,199.2,160.34
2022-09-21,Canada,East,Mitchell Carter,Furniture,Desk,1349.67,152.26,71.79
2023-06-17,USA,East,Christopher Smith,Sports,Cycling Helmet,497.63,149.26,91.92
2022-12-16,India,North,Pamela Knapp,Grocery,Eggs,838.87,125.5,14.31
2023-11-02,UK,South,Michelle Adams,Electronics,Tablet,1471.98,255.47,279.77
2022-03-04,Canada,West,Mitchell Carter,Clothing,Jacket,1582.32,151.91,116.25
2023-02-08,Germany,South,Pamela Knapp,Electronics,Headphones,143.09,32.83,1.21
2022-07-14,Canada,South,Danielle Valdez,Electronics,Smartwatch,399.3,98.54,9.2
2022-05-30,UK,South,Christopher Smith,Sports,Football,852.54,225.12,168.58
2024-11-14,Canada,East,Casey Manning,Electronics,Headphones,1846.49,171.2,2.41
2024-10-25,Canada,North,Erica Singh,Sports,Cycling Helmet,407.66,94.22,30.48
2022-11-02,USA,West,Casey Manning,Clothing,T-shirt,1377.35,199.45,151.74
2024-06-01,Germany,South,Casey Manning,Furniture,Sofa,1374.24,249.77,178.95
2024-05-13,USA,South,James Warren,Electronics,Headphones,1464.93,189.59,115.9
2024-07-18,India,North,Erica Singh,Electronics,Smartwatch,478.0,91.76,74.82
2024-08-23,USA,West,Casey Manning,Sports,Yoga Mat,235.03,31.4,45.86
2023-12-03,Germany,West,Cody Silva,Sports,Yoga Mat,348.88,84.09,68.66
2023-10-13,UK,West,Cody Silva,Clothing,Shoes,185.89,12.83,9.08
2022-09-26,Germany,South,Casey Manning,Furniture,Desk,1894.91,258.11,338.0
2022-03-28,Canada,South,Michelle Adams,Grocery,Milk,963.41,151.8,124.21
2023-09-30,USA,East,Casey Manning,Sports,Cycling Helmet,1236.51,123.45,119.5
2022-05-28,Canada,South,Pamela Knapp,Sports,Yoga Mat,523.03,55.1,63.79
2023-09-26,India,North,Kaylee Wheeler,Electronics,Smartwatch,838.51,231.25,43.92
2023-07-25,USA,North,Danielle Valdez,Electronics,Smartwatch,1370.89,72.08,10.19
2024-08-29,Canada,North,Pamela Knapp,Electronics,Smartwatch,279.62,58.37,52.57
2022-06-04,Germany,East,Pamela Knapp,Sports,Basketball,135.08,32.76,26.75
2022-10-20,India,West,Pamela Knapp,Electronics,Smartwatch,974.06,197.7,152.79
2023-02-13,Germany,West,Mitchell Carter,Clothing,T-shirt,371.05,90.85,25.96
2024-03-17,Germany,South,Danielle Valdez,Clothing,Jacket,390.25,96.01,45.77
2024-12-07,Canada,West,Pamela Knapp,Clothing,Shoes,609.16,167.08,51.5
2023-11-15,Germany,South,Michelle Adams,Clothing,T-shirt,1670.62,397.5,188.94
2023-10-20,USA,South,Pamela Knapp,Electronics,Laptop,305.96,80.74,19.02
2022-08-17,Canada,South,Pamela Knapp,Grocery,Bread,955.2,204.65,89.1
2022-08-07,UK,East,Mitchell Carter,Electronics,Smartphone,1253.81,315.91,192.0
2023-03-01,Canada,East,Casey Manning,Sports,Basketball,414.84,63.46,22.14
2024-03-11,UK,South,James Warren,Furniture,Cabinet,1279.89,132.58,71.11
2023-03-07,India,South,Mitchell Carter,Furniture,Chair,1127.62,299.25,27.92
2022-09-28,UK,West,Cody Silva,Electronics,Smartwatch,801.61,117.52,148.31
2022-06-27,Canada,South,Danielle Valdez,Clothing,Shoes,496.73,77.58,94.34
2023-10-01,UK,North,James Warren,Electronics,Smartphone,1221.4,299.53,74.92
2023-02-18,UK,East,Danielle Valdez,Grocery,Vegetables,865.69,139.73,28.56
2024-11-29,Canada,South,Erica Singh,Clothing,Hat,681.61,54.1,31.97
2023-12-22,UK,East,Cody Silva,Sports,Tennis Racket,1009.89,293.07,74.53
2023-01-11,India,West,Casey Manning,Sports,Football,616.77,101.8,86.12
2024-09-13,Canada,South,Cody Silva,Furniture,Sofa,1765.74,137.94,95.47
2023-11-14,Germany,East,Danielle Valdez,Furniture,Desk,90.59,13.93,13.12
2024-08-31,USA,North,Cody Silva,Clothing,Shoes,1791.85,205.12,59.7
2022-04-25,India,East,Erica Singh,Sports,Cycling Helmet,370.76,85.77,19.13
2023-02-07,India,South,Cody Silva,Electronics,Laptop,485.83,44.3,28.63
2022-07-19,USA,East,Danielle Valdez,Clothing,Jacket,1861.81,386.33,180.22
2024-10-12,USA,North,Pamela Knapp,Furniture,Desk,1704.84,492.08,167.27
2024-09-23,Canada,West,Casey Manning,Furniture,Cabinet,1091.66,220.86,191.73
2023-02-17,UK,East,Erica Singh,Furniture,Sofa,615.77,175.51,102.82
2022-10-11,Germany,North,James Warren,Electronics,Tablet,1943.97,445.78,97.5
2022-08-14,USA,West,James Warren,Furniture,Chair,821.45,74.56,155.69
2024-11-29,Germany,East,Cody Silva,Sports,Tennis Racket,1873.05,526.55,191.78
2024-10-26,Canada,West,Pamela Knapp,Electronics,Tablet,798.16,97.18,72.97
2023-01-02,India,North,Danielle Valdez,Furniture,Table,1173.76,186.2,139.58
